일시,자치구,승차총승객수,하차총승객수
20240523,노원구,246571,242932
20240523,도봉구,75202,74125
20240523,동대문구,122657,120894
20240523,동작구,229560,227678
20240523,마포구,341901,352867
20240523,서대문구,42467,41196
20240523,서초구,184548,182503
20240523,성동구,204868,212972
20240523,성북구,139039,137155
20240523,송파구,283269,278912
20240523,양천구,83361,83945
20240523,영등포구,354083,362325
20240523,용산구,122626,124607
20240523,은평구,190746,184972
20240523,종로구,284876,284971
20240523,중구,328606,334117
20240523,중랑구,110301,106835
20240524,강남구,683069,709760
20240524,강동구,181220,176762
20240524,강북구,94481,90631
20240524,강서구,276415,262266
20240524,관악구,92546,88787
20240524,광진구,158128,155028
20240524,구로구,227346,224795
20240524,금천구,104330,107375
20240524,노원구,249887,246854
20240524,도봉구,77364,76135
20240524,동대문구,125466,120326
20240524,동작구,237626,235472
20240524,마포구,360288,379939
20240524,서대문구,42504,40532
20240524,서초구,198486,200722
20240524,성동구,210619,220018
20240524,성북구,135114,125113
20240524,송파구,289519,285280
20240524,양천구,85444,85585
20240524,영등포구,365511,371611
20240524,용산구,135625,141518
20240524,은평구,190133,183454
20240524,종로구,293862,294241
20240524,중구,333736,341359
20240524,중랑구,112451,108224
20240525,강남구,426994,438569
20240525,강동구,132082,128534
20240525,강북구,75987,71784
20240525,강서구,195888,184466
20240525,관악구,74093,70182
20240525,광진구,132775,131032
20240525,구로구,167969,166417
20240525,금천구,44851,44794
20240525,노원구,201626,198772
20240525,도봉구,64689,63734
20240525,동대문구,95200,89820
20240525,동작구,192625,190421
20240525,마포구,362621,393307
20240525,서대문구,34452,33382
20240525,서초구,173500,172762
20240525,성동구,156006,159640
20240525,성북구,98023,92026
20240525,송파구,213317,208785
20240525,양천구,61021,58505
20240525,영등포구,258054,264252
20240525,용산구,122290,130340
20240525,은평구,149125,139284
20240525,종로구,252575,259529
20240525,중구,238069,241502
20240525,중랑구,91348,85639
20240526,강남구,259416,261608
20240526,강동구,89299,89030
20240526,강북구,53874,52356
20240526,강서구,134975,132159
20240526,관악구,51573,50525
20240526,광진구,90615,89189
20240526,구로구,121243,120433
20240526,금천구,29827,30588
20240526,노원구,130704,129603
20240526,도봉구,45282,45008
20240526,동대문구,66845,67129
20240526,동작구,126270,128943
20240526,마포구,257964,262493
20240526,서대문구,21740,22216
20240526,서초구,132006,129867
20240526,성동구,100192,102012
20240526,성북구,66017,62430
20240526,송파구,142566,144224
20240526,양천구,39125,39174
20240526,영등포구,170771,169939
20240526,용산구,96041,91684
20240526,은평구,99107,94995
20240526,종로구,155934,154056
20240526,중구,153673,153369
20240526,중랑구,58362,56431
20240527,강남구,645682,667069
20240527,강동구,172611,168931
20240527,강북구,89132,86438
20240527,강서구,267270,257143
20240527,관악구,87008,84177
20240527,광진구,145608,143931
20240527,구로구,218770,215526
20240527,금천구,105511,109890
20240527,노원구,232353,228819
20240527,도봉구,73582,71800
20240527,동대문구,116754,115962
20240527,동작구,220892,219647
20240527,마포구,325010,332950
20240527,서대문구,41177,39804
20240527,서초구,174791,175148
20240527,성동구,193124,198607
20240527,성북구,130847,126839
20240527,송파구,262970,257843
20240527,양천구,81785,81982
20240527,영등포구,341447,349419
20240527,용산구,115926,119517
20240527,은평구,185865,179887
20240527,종로구,268603,268183
20240527,중구,315436,319310
20240527,중랑구,106186,103688
20240528,강남구,661856,684967
20240528,강동구,177865,173707
20240528,강북구,91028,88142
20240528,강서구,269677,259806
20240528,관악구,88722,85114
20240528,광진구,150095,147964
20240528,구로구,222618,219918
20240528,금천구,106439,110795
20240528,노원구,236341,232902
20240528,도봉구,75684,73955
20240528,동대문구,117696,114702
20240528,동작구,227040,224460
20240528,마포구,333798,341953
20240528,서대문구,42138,40719
20240528,서초구,177139,177188
20240528,성동구,199241,204797
20240528,성북구,135693,130518
20240528,송파구,274867,270825
20240528,양천구,82727,83240
20240528,영등포구,349368,356829
20240528,용산구,119767,123272
20240528,은평구,190817,185289
20240528,종로구,278957,278554
20240528,중구,326496,332312
20240528,중랑구,107838,104899
20240529,강남구,657391,679370
20240529,강동구,177498,173192
20240529,강북구,91136,88170
20240529,강서구,271037,261145
20240529,관악구,89602,86125
20240529,광진구,151822,150578
20240529,구로구,223710,221478
20240529,금천구,106352,110435
20240529,노원구,238030,233274
20240529,도봉구,75804,74527
20240529,동대문구,117708,114925
20240529,동작구,226325,224868
20240529,마포구,332965,342602
20240529,서대문구,42228,40867
20240529,서초구,178579,178671
20240529,성동구,199077,204640
20240529,성북구,136614,131877
20240529,송파구,275763,270898
20240529,양천구,83812,84963
20240529,영등포구,350241,359466
20240529,용산구,120855,123621
20240529,은평구,189523,184118
20240529,종로구,288073,288539
20240529,중구,336802,343978
20240529,중랑구,107627,105365
20240530,강남구,658480,683741
20240530,강동구,175094,171125
20240530,강북구,90575,88052
20240530,강서구,268984,258182
20240530,관악구,88892,85701
20240530,광진구,153805,153332
20240530,구로구,221710,219590
20240530,금천구,105395,109914
20240530,노원구,235378,230566
20240530,도봉구,74430,73210
20240530,동대문구,117934,114451
20240530,동작구,226544,224757
20240530,마포구,335776,346812
20240530,서대문구,42000,40386
20240530,서초구,179943,178824
20240530,성동구,199737,205941
20240530,성북구,136273,130441
20240530,송파구,274992,269424
20240530,양천구,82135,82777
20240530,영등포구,346103,353680
20240530,용산구,120625,122536
20240530,은평구,189452,183032
20240530,종로구,284618,288908
20240530,중구,330151,339678
20240530,중랑구,107149,104640
20240531,강남구,677139,705580
20240531,강동구,180283,176637
20240531,강북구,93438,90229
20240531,강서구,277789,262893
20240531,관악구,92291,87929
20240531,광진구,158389,158071
20240531,구로구,227831,227016
20240531,금천구,104381,108310
20240531,노원구,238685,233110
20240531,도봉구,76573,75574
20240531,동대문구,120630,114735
20240531,동작구,235779,233089
20240531,마포구,352070,371217
20240531,서대문구,42033,40081
20240531,서초구,194733,197444
20240531,성동구,206424,212031
20240531,성북구,133663,124199
20240531,송파구,299353,297572
20240531,양천구,84174,84034
20240531,영등포구,361119,368828
20240531,용산구,132406,138460
20240531,은평구,189227,182748
20240531,종로구,291098,290138
20240531,중구,329052,334837
20240531,중랑구,110008,106878
20240601,강남구,413917,425940
20240601,강동구,126534,123207
20240601,강북구,73266,69326
20240601,강서구,191606,181728
20240601,관악구,71810,67813
20240601,광진구,135970,128596
20240601,구로구,165180,164336
20240601,금천구,43525,43484
20240601,노원구,176716,172384
20240601,도봉구,61633,60685
20240601,동대문구,88919,83979
20240601,동작구,183321,181321
20240601,마포구,305733,324779
20240601,서대문구,33623,32597
20240601,서초구,163783,166033
20240601,성동구,151035,155378
20240601,성북구,91496,82303
20240601,송파구,210823,207554
20240601,양천구,58651,56449
20240601,영등포구,243755,249271
20240601,용산구,117313,128115
20240601,은평구,134812,130176
20240601,종로구,247892,254189
20240601,중구,246523,247484
20240601,중랑구,83166,79229
20240602,강남구,253924,255776
20240602,강동구,91259,90412
20240602,강북구,56716,54992
20240602,강서구,140296,136542
20240602,관악구,53101,51547
20240602,광진구,95446,93389
20240602,구로구,119895,118843
20240602,금천구,30829,31946
20240602,노원구,127846,126581
20240602,도봉구,49186,48552
20240602,동대문구,65383,65861
20240602,동작구,129629,132130
20240602,마포구,233515,234422
20240602,서대문구,22838,23071
20240602,서초구,130697,129087
20240602,성동구,107105,109225
20240602,성북구,66444,63819
20240602,송파구,154759,156303
20240602,양천구,40820,40704
20240602,영등포구,178382,179677
20240602,용산구,94707,89197
20240602,은평구,97885,96052
20240602,종로구,163554,164434
20240602,중구,152144,151523
20240602,중랑구,60376,58823
20240603,강남구,639590,660767
20240603,강동구,171524,167702
20240603,강북구,88873,85948
20240603,강서구,264950,255942
20240603,관악구,86383,83610
20240603,광진구,143681,142511
20240603,구로구,217301,214336
20240603,금천구,105856,109736
20240603,노원구,230006,226283
20240603,도봉구,72384,70987
20240603,동대문구,113838,111580
20240603,동작구,217618,215973
20240603,마포구,316920,324372
20240603,서대문구,40384,38995
20240603,서초구,170573,170250
20240603,성동구,190012,195689
20240603,성북구,131041,127828
20240603,송파구,260042,255747
20240603,양천구,81293,81619
20240603,영등포구,338484,346324
20240603,용산구,112372,116124
20240603,은평구,184785,179858
20240603,종로구,263097,262925
20240603,중구,308532,311397
20240603,중랑구,105155,102825
20240604,강남구,663941,686270
20240604,강동구,176356,172459
20240604,강북구,90721,88174
20240604,강서구,269180,259593
20240604,관악구,88863,85997
20240604,광진구,149486,146795
20240604,구로구,221040,218846
20240604,금천구,106206,110664
20240604,노원구,235667,230852
20240604,도봉구,74197,73159
20240604,동대문구,116569,114194
20240604,동작구,225950,223826
20240604,마포구,326769,334096
20240604,서대문구,42055,40664
20240604,서초구,176028,176956
20240604,성동구,196066,202390
20240604,성북구,134951,130214
20240604,송파구,276388,271257
20240604,양천구,84397,84593
20240604,영등포구,344536,352241
20240604,용산구,115891,118729
20240604,은평구,188419,182520
20240604,종로구,272822,273089
20240604,중구,317350,322721
20240604,중랑구,107233,104872
20240605,강남구,669700,698856
20240605,강동구,180431,174906
20240605,강북구,92717,89244
20240605,강서구,278609,263244
20240605,관악구,92262,87315
20240605,광진구,154974,153666
20240605,구로구,228325,226264
20240605,금천구,107364,110951
20240605,노원구,243526,236544
20240605,도봉구,75668,73845
20240605,동대문구,119528,114822
20240605,동작구,235492,232750
20240605,마포구,344822,362085
20240605,서대문구,42777,40509
20240605,서초구,191636,196323
20240605,성동구,201411,207448
20240605,성북구,137929,129767
20240605,송파구,284493,279355
20240605,양천구,85260,84778
20240605,영등포구,354568,363968
20240605,용산구,127071,134097
20240605,은평구,193633,185580
20240605,종로구,280742,285294
20240605,중구,324629,333688
20240605,중랑구,110953,107351
20240606,강남구,276121,282416
20240606,강동구,99005,97309
20240606,강북구,60267,57125
20240606,강서구,156098,148188
20240606,관악구,57220,54364
20240606,광진구,114317,111878
20240606,구로구,122085,119621
20240606,금천구,35276,35217
20240606,노원구,142465,139169
20240606,도봉구,51366,50498
20240606,동대문구,72022,69736
20240606,동작구,145665,144130
20240606,마포구,243591,251006
20240606,서대문구,26869,27373
20240606,서초구,124761,127934
20240606,성동구,124839,126722
20240606,성북구,74719,68871
20240606,송파구,153039,152199
20240606,양천구,45028,44301
20240606,영등포구,187186,190012
20240606,용산구,99208,100130
20240606,은평구,108345,105563
20240606,종로구,203998,207933
20240606,중구,180405,185147
20240606,중랑구,66764,64252
20240607,강남구,588312,608533
20240607,강동구,162260,159047
20240607,강북구,86467,83522
20240607,강서구,250925,239520
20240607,관악구,84505,81098
20240607,광진구,143958,142505
20240607,구로구,207754,206544
20240607,금천구,85626,87959
20240607,노원구,218373,214391
20240607,도봉구,70337,69076
20240607,동대문구,109756,105066
20240607,동작구,213248,211522
20240607,마포구,332361,345588
20240607,서대문구,39609,37960
20240607,서초구,180386,184175
20240607,성동구,190448,195417
20240607,성북구,120472,113505
20240607,송파구,255555,254099
20240607,양천구,75600,76258
20240607,영등포구,326579,331924
20240607,용산구,120487,126901
20240607,은평구,173555,167430
20240607,종로구,273038,274711
20240607,중구,302935,307513
20240607,중랑구,101630,98831
20240608,강남구,361330,369880
20240608,강동구,109975,107000
20240608,강북구,61587,58264
20240608,강서구,168541,161942
20240608,관악구,63083,59524
20240608,광진구,105502,105387
20240608,구로구,148452,148149
20240608,금천구,37342,37584
20240608,노원구,149951,145918
20240608,도봉구,49718,49279
20240608,동대문구,75445,71705
20240608,동작구,161340,159561
20240608,마포구,261347,275743
20240608,서대문구,27529,26355
20240608,서초구,148624,147332
20240608,성동구,128038,130982
20240608,성북구,77991,70822
20240608,송파구,185423,184189
20240608,양천구,52483,50511
20240608,영등포구,208411,213761
20240608,용산구,103602,110481
20240608,은평구,115137,110544
20240608,종로구,196458,202090
20240608,중구,185348,190379
20240608,중랑구,71485,68475
20240609,강남구,246612,248819
20240609,강동구,88305,87880
20240609,강북구,55110,53599
20240609,강서구,135736,133988
20240609,관악구,51426,50905
20240609,광진구,89802,89246
20240609,구로구,118981,118035
20240609,금천구,29666,30699
20240609,노원구,124436,122721
20240609,도봉구,47902,47571
20240609,동대문구,63371,63651
20240609,동작구,125480,127468
20240609,마포구,204934,205906
20240609,서대문구,22308,22667
20240609,서초구,135859,128127
20240609,성동구,103399,106425
20240609,성북구,63722,61027
20240609,송파구,153075,155933
20240609,양천구,39977,39400
20240609,영등포구,172647,173937
20240609,용산구,91123,85642
20240609,은평구,93085,93166
20240609,종로구,158214,158212
20240609,중구,150433,150917
20240609,중랑구,57926,56449
20240610,강남구,639333,659804
20240610,강동구,170691,167341
20240610,강북구,86966,84748
20240610,강서구,264288,254527
20240610,관악구,85970,83303
20240610,광진구,141232,139716
20240610,구로구,215997,213627
20240610,금천구,103999,108632
20240610,노원구,224549,220328
20240610,도봉구,71250,70178
20240610,동대문구,111707,110060
20240610,동작구,215101,214491
20240610,마포구,312162,320258
20240610,서대문구,40064,38900
20240610,서초구,169074,168723
20240610,성동구,186554,192741
20240610,성북구,128464,125251
20240610,송파구,258835,254868
20240610,양천구,79481,80051
20240610,영등포구,333873,341357
20240610,용산구,112660,115186
20240610,은평구,183173,178247
20240610,종로구,260949,260645
20240610,중구,301778,305365
20240610,중랑구,102372,100366
20240611,강남구,659663,679722
20240611,강동구,173970,170345
20240611,강북구,88900,86148
20240611,강서구,267416,256032
20240611,관악구,87598,84296
20240611,광진구,145743,143545
20240611,구로구,220161,218083
20240611,금천구,105052,109031
20240611,노원구,230902,226939
20240611,도봉구,73139,71930
20240611,동대문구,111834,109321
20240611,동작구,222432,219919
20240611,마포구,351498,375233
20240611,서대문구,40902,39688
20240611,서초구,175987,175506
20240611,성동구,192856,197546
20240611,성북구,131453,126435
20240611,송파구,278003,275178
20240611,양천구,81746,82720
20240611,영등포구,341545,348765
20240611,용산구,117191,119303
20240611,은평구,196598,184305
20240611,종로구,268476,268094
20240611,중구,316248,321680
20240611,중랑구,105293,103226
20240612,강남구,655121,677398
20240612,강동구,175898,172551
20240612,강북구,89039,86621
20240612,강서구,270296,259490
20240612,관악구,89073,85727
20240612,광진구,146274,144401
20240612,구로구,222529,220058
20240612,금천구,104219,108558
20240612,노원구,231351,227108
20240612,도봉구,73352,72213
20240612,동대문구,113095,110812
20240612,동작구,222781,220979
20240612,마포구,324739,333639
20240612,서대문구,41029,39766
20240612,서초구,177995,177940
20240612,성동구,194822,199707
20240612,성북구,131070,126191
20240612,송파구,281236,277702
20240612,양천구,82193,82648
20240612,영등포구,346466,352972
20240612,용산구,119725,122742
20240612,은평구,186903,181639
20240612,종로구,273533,273756
20240612,중구,324249,330312
20240612,중랑구,105859,103726
20240613,강남구,665563,690484
20240613,강동구,175025,171551
20240613,강북구,89849,87276
20240613,강서구,269419,257331
20240613,관악구,89106,86067
20240613,광진구,150585,148905
20240613,구로구,222645,220822
20240613,금천구,104183,108639
20240613,노원구,230984,226287
20240613,도봉구,72957,72417
20240613,동대문구,115441,112214
20240613,동작구,225094,223115
20240613,마포구,333391,343557
20240613,서대문구,40740,39440
20240613,서초구,180679,181050
20240613,성동구,197504,203708
20240613,성북구,132189,126515
20240613,송파구,300768,297456
20240613,양천구,81837,82558
20240613,영등포구,346990,354716
20240613,용산구,122178,124779
20240613,은평구,187406,182301
20240613,종로구,274549,275229
20240613,중구,324641,330360
20240613,중랑구,105949,103315
20240614,강남구,678193,704397
20240614,강동구,178833,174539
20240614,강북구,91711,87304
20240614,강서구,274253,260382
20240614,관악구,91854,87516
20240614,광진구,150077,149034
20240614,구로구,227221,226244
20240614,금천구,103213,104371
20240614,노원구,234493,228848
20240614,도봉구,73845,73108
20240614,동대문구,113631,107336
20240614,동작구,232033,229493
20240614,마포구,348996,366433
20240614,서대문구,41269,39198
20240614,서초구,192345,196360
20240614,성동구,202074,206667
20240614,성북구,128813,120549
20240614,송파구,286350,283065
20240614,양천구,83245,83195
20240614,영등포구,356721,363752
20240614,용산구,135412,142719
20240614,은평구,187529,180235
20240614,종로구,282910,283505
20240614,중구,330095,337274
20240614,중랑구,108319,105158
20240615,강남구,401216,411373
20240615,강동구,120880,117789
20240615,강북구,68799,63747
20240615,강서구,183833,174271
20240615,관악구,70613,66598
20240615,광진구,118570,117133
20240615,구로구,162800,161717
20240615,금천구,42291,41972
20240615,노원구,164918,159821
20240615,도봉구,55801,55193
20240615,동대문구,82068,76204
20240615,동작구,179119,176896
20240615,마포구,293094,310493
20240615,서대문구,30228,28845
20240615,서초구,158976,162079
20240615,성동구,136946,140123
20240615,성북구,85665,76434
20240615,송파구,199020,196550
20240615,양천구,56019,53830
20240615,영등포구,229807,234537
20240615,용산구,114286,124745
20240615,은평구,129104,123432
20240615,종로구,217185,224553
20240615,중구,203591,209196
20240615,중랑구,78819,74800
20240616,강남구,255159,256027
20240616,강동구,90207,89211
20240616,강북구,56271,53179
20240616,강서구,139575,136319
20240616,관악구,53166,52019
20240616,광진구,90428,89235
20240616,구로구,120957,119835
20240616,금천구,30684,31729
20240616,노원구,124099,122560
20240616,도봉구,47602,47086
20240616,동대문구,61972,60913
20240616,동작구,129380,132129
20240616,마포구,220552,221175
20240616,서대문구,22675,22705
20240616,서초구,129359,127369
20240616,성동구,103100,105557
20240616,성북구,64460,61202
20240616,송파구,148744,150600
20240616,양천구,40401,40004
20240616,영등포구,175567,175643
20240616,용산구,92752,88787
20240616,은평구,95421,94714
20240616,종로구,159946,160342
20240616,중구,153139,153314
20240616,중랑구,59143,57933
20240617,강남구,643003,663387
20240617,강동구,167612,164962
20240617,강북구,86605,82964
20240617,강서구,262287,252833
20240617,관악구,86001,83253
20240617,광진구,141233,139437
20240617,구로구,212858,210211
20240617,금천구,103419,107692
20240617,노원구,220976,216803
20240617,도봉구,71264,69766
20240617,동대문구,110228,106263
20240617,동작구,212062,210180
20240617,마포구,317683,325719
20240617,서대문구,39173,37888
20240617,서초구,167483,166132
20240617,성동구,190420,195497
20240617,성북구,124088,119577
20240617,송파구,257775,253566
20240617,양천구,79189,80272
20240617,영등포구,331729,338442
20240617,용산구,115490,118208
20240617,은평구,180531,175508
20240617,종로구,260707,260732
20240617,중구,308649,311921
20240617,중랑구,103290,101249
20240618,강남구,662941,683948
20240618,강동구,172390,168683
20240618,강북구,88561,84868
20240618,강서구,265295,255641
20240618,관악구,87443,84572
20240618,광진구,144993,142542
20240618,구로구,218184,216381
20240618,금천구,103954,107000
20240618,노원구,224950,220393
20240618,도봉구,72443,71775
20240618,동대문구,111412,106868
20240618,동작구,217323,214588
20240618,마포구,324361,332391
20240618,서대문구,39776,38517
20240618,서초구,177929,178512
20240618,성동구,192762,196389
20240618,성북구,126029,120733
20240618,송파구,271040,268001
20240618,양천구,80879,81585
20240618,영등포구,352608,358526
20240618,용산구,116880,119781
20240618,은평구,183619,177898
20240618,종로구,268079,267693
20240618,중구,314611,319952
20240618,중랑구,104908,102877
20240619,강남구,659604,681172
20240619,강동구,173363,169937
20240619,강북구,88314,86170
20240619,강서구,267184,257018
20240619,관악구,88110,85377
20240619,광진구,145263,142996
20240619,구로구,218829,216780
20240619,금천구,103413,107512
20240619,노원구,224982,221043
20240619,도봉구,71803,71092
20240619,동대문구,110785,107669
20240619,동작구,217532,215638
20240619,마포구,329871,340023
20240619,서대문구,39716,38211
20240619,서초구,179888,180139
20240619,성동구,193955,197787
20240619,성북구,127108,121435
20240619,송파구,273326,269561
20240619,양천구,80734,81329
20240619,영등포구,345493,352191
20240619,용산구,117450,119928
20240619,은평구,183662,178914
20240619,종로구,270400,269603
20240619,중구,317431,321203
20240619,중랑구,104571,102137
20240620,강남구,666359,687728
20240620,강동구,173332,169602
20240620,강북구,89035,86891
20240620,강서구,267509,255951
20240620,관악구,88882,85658
20240620,광진구,148526,145878
20240620,구로구,217796,215530
20240620,금천구,103196,107166
20240620,노원구,226382,220860
20240620,도봉구,71760,71031
20240620,동대문구,112913,109218
20240620,동작구,220529,217714
20240620,마포구,332178,343971
20240620,서대문구,40058,38519
20240620,서초구,183839,184366
20240620,성동구,196040,200805
20240620,성북구,128513,122104
20240620,송파구,272892,269283
20240620,양천구,81208,81599
20240620,영등포구,345728,353798
20240620,용산구,121019,123851
20240620,은평구,184974,179246
20240620,종로구,274257,275476
20240620,중구,319053,324532
20240620,중랑구,104839,102346
20240621,강남구,679820,703884
20240621,강동구,177097,172557
20240621,강북구,91591,88429
20240621,강서구,274142,259158
20240621,관악구,91075,86765
20240621,광진구,151367,149851
20240621,구로구,228291,227425
20240621,금천구,101453,104947
20240621,노원구,227505,222477
20240621,도봉구,73032,72285
20240621,동대문구,115062,109092
20240621,동작구,228798,225189
20240621,마포구,349519,369584
20240621,서대문구,40967,38609
20240621,서초구,196153,200892
20240621,성동구,202021,205138
20240621,성북구,126330,117914
20240621,송파구,284055,279019
20240621,양천구,82381,82467
20240621,영등포구,355690,362293
20240621,용산구,133459,139931
20240621,은평구,185341,178095
20240621,종로구,281474,282206
20240621,중구,324606,332152
20240621,중랑구,106111,102896
20240622,강남구,390198,401298
20240622,강동구,117474,114729
20240622,강북구,65211,61491
20240622,강서구,175864,167723
20240622,관악구,67243,63299
20240622,광진구,114059,113543
20240622,구로구,155904,155280
20240622,금천구,38268,38521
20240622,노원구,159363,154204
20240622,도봉구,52914,51689
20240622,동대문구,81101,75648
20240622,동작구,168659,166480
20240622,마포구,290816,308484
20240622,서대문구,29188,27784
20240622,서초구,154495,157567
20240622,성동구,131948,133299
20240622,성북구,84715,75865
20240622,송파구,192873,189323
20240622,양천구,52772,51387
20240622,영등포구,218794,223663
20240622,용산구,112581,120689
20240622,은평구,125533,119643
20240622,종로구,198007,205450
20240622,중구,195614,201171
20240622,중랑구,75611,72219
20240623,강남구,254486,256929
20240623,강동구,87478,86548
20240623,강북구,54779,53149
20240623,강서구,138256,136032
20240623,관악구,52535,51174
20240623,광진구,88217,86530
20240623,구로구,120220,119507
20240623,금천구,29493,30660
20240623,노원구,121687,119959
20240623,도봉구,45668,45027
20240623,동대문구,63350,62873
20240623,동작구,124059,126270
20240623,마포구,219986,221458
20240623,서대문구,21881,21804
20240623,서초구,131817,127427
20240623,성동구,105134,107257
20240623,성북구,65213,61925
20240623,송파구,153515,155743
20240623,양천구,39425,39104
20240623,영등포구,168448,169098
20240623,용산구,92295,88257
20240623,은평구,94270,93743
20240623,종로구,155749,155993
20240623,중구,150844,151108
20240623,중랑구,57013,55467
20240624,강남구,642737,663333
20240624,강동구,168972,165767
20240624,강북구,86400,83942
20240624,강서구,260433,252579
20240624,관악구,85565,82638
20240624,광진구,136144,134300
20240624,구로구,212577,209348
20240624,금천구,102281,106704
20240624,노원구,215610,211036
20240624,도봉구,68669,67489
20240624,동대문구,106724,104101
20240624,동작구,206967,205278
20240624,마포구,317530,326087
20240624,서대문구,38565,37074
20240624,서초구,170939,169726
20240624,성동구,183254,188310
20240624,성북구,119863,115795
20240624,송파구,256729,252228
20240624,양천구,77437,78041
20240624,영등포구,334851,342698
20240624,용산구,115824,118404
20240624,은평구,177843,173009
20240624,종로구,261769,260964
20240624,중구,304185,308319
20240624,중랑구,101168,98574
20240625,강남구,668254,690450
20240625,강동구,174285,170204
20240625,강북구,89843,87129
20240625,강서구,267655,257617
20240625,관악구,88008,85265
20240625,광진구,140802,138461
20240625,구로구,219554,217394
20240625,금천구,104274,108529
20240625,노원구,221769,217724
20240625,도봉구,72016,70660
20240625,동대문구,109631,106586
20240625,동작구,216832,213939
20240625,마포구,329978,339518
20240625,서대문구,39843,38479
20240625,서초구,177344,177600
20240625,성동구,191166,195689
20240625,성북구,122970,117421
20240625,송파구,278491,276534
20240625,양천구,81214,81932
20240625,영등포구,346820,353659
20240625,용산구,119729,122148
20240625,은평구,186199,180831
20240625,종로구,273928,274475
20240625,중구,315384,320839
20240625,중랑구,103884,101737
20240626,강남구,669249,692310
20240626,강동구,174737,171051
20240626,강북구,90297,87735
20240626,강서구,270302,259740
20240626,관악구,89391,86110
20240626,광진구,142114,140112
20240626,구로구,220986,219223
20240626,금천구,103576,107703
20240626,노원구,223710,219498
20240626,도봉구,71855,70449
20240626,동대문구,109812,106144
20240626,동작구,218909,214224
20240626,마포구,339066,349789
20240626,서대문구,40055,38350
20240626,서초구,180182,179996
20240626,성동구,191611,195692
20240626,성북구,124352,118019
20240626,송파구,280204,277581
20240626,양천구,81983,82606
20240626,영등포구,349693,357552
20240626,용산구,121011,123868
20240626,은평구,186033,180620
20240626,종로구,279538,279017
20240626,중구,319013,324706
20240626,중랑구,104221,101939
20240627,강남구,670952,695373
20240627,강동구,173670,169669
20240627,강북구,89399,86575
20240627,강서구,269432,257731
20240627,관악구,89364,85864
20240627,광진구,140854,138297
20240627,구로구,221830,220328
20240627,금천구,103433,107662
20240627,노원구,221997,217452
20240627,도봉구,71963,70621
20240627,동대문구,110200,106839
20240627,동작구,219122,214113
20240627,마포구,335009,345505
20240627,서대문구,39822,38392
20240627,서초구,180314,181029
20240627,성동구,191285,196583
20240627,성북구,124003,117665
20240627,송파구,278405,274710
20240627,양천구,81181,81212
20240627,영등포구,352033,360199
20240627,용산구,121899,124872
20240627,은평구,185605,179668
20240627,종로구,278279,278801
20240627,중구,321279,327750
20240627,중랑구,104024,100941
20240628,강남구,685973,715730
20240628,강동구,179348,174160
20240628,강북구,92264,89026
20240628,강서구,276109,260351
20240628,관악구,91832,87251
20240628,광진구,146717,145153
20240628,구로구,222138,219357
20240628,금천구,102497,105729
20240628,노원구,227675,222758
20240628,도봉구,73846,72206
20240628,동대문구,113028,107829
20240628,동작구,228955,223733
20240628,마포구,352910,372064
20240628,서대문구,41250,38837
20240628,서초구,195118,199342
20240628,성동구,202237,207083
20240628,성북구,125261,116713
20240628,송파구,283696,278313
20240628,양천구,82928,82684
20240628,영등포구,362642,369913
20240628,용산구,133855,141120
20240628,은평구,186709,179460
20240628,종로구,285443,286429
20240628,중구,326456,333896
20240628,중랑구,107210,103607
20240629,강남구,400443,412414
20240629,강동구,120796,118274
20240629,강북구,69323,67210
20240629,강서구,182751,173506
20240629,관악구,69311,65678
20240629,광진구,113214,111411
20240629,구로구,151727,150684
20240629,금천구,40045,40113
20240629,노원구,163251,158729
20240629,도봉구,56436,56145
20240629,동대문구,81773,79210
20240629,동작구,174310,169087
20240629,마포구,287449,300195
20240629,서대문구,30326,29435
20240629,서초구,158135,159793
20240629,성동구,137509,139726
20240629,성북구,84972,78465
20240629,송파구,199027,195896
20240629,양천구,53965,52566
20240629,영등포구,223385,226320
20240629,용산구,109510,117477
20240629,은평구,126420,122835
20240629,종로구,221815,222631
20240629,중구,196060,199995
20240629,중랑구,77403,74738
20240630,강남구,234169,238218
20240630,강동구,79903,79545
20240630,강북구,47774,46218
20240630,강서구,126592,124218
20240630,관악구,47770,47300
20240630,광진구,76123,75798
20240630,구로구,109638,109332
20240630,금천구,26160,27505
20240630,노원구,107389,105711
20240630,도봉구,38977,38424
20240630,동대문구,55849,55347
20240630,동작구,113521,114417
20240630,마포구,194612,197604
20240630,서대문구,18783,18534
20240630,서초구,119285,114635
20240630,성동구,87913,90217
20240630,성북구,58869,55990
20240630,송파구,131236,132859
20240630,양천구,34966,34851
20240630,영등포구,154659,155174
20240630,용산구,85212,80328
20240630,은평구,82762,81555
20240630,종로구,129594,131544
20240630,중구,133988,133975
20240630,중랑구,52100,50791
20240701,강남구,638717,658964
20240701,강동구,167982,165176
20240701,강북구,87473,85832
20240701,강서구,259156,250299
20240701,관악구,85885,83290
20240701,광진구,134351,132445
20240701,구로구,210971,208299
20240701,금천구,102204,106685
20240701,노원구,214995,211645
20240701,도봉구,68923,67594
20240701,동대문구,105790,103033
20240701,동작구,205118,202961
20240701,마포구,316293,324513
20240701,서대문구,38571,37120
20240701,서초구,163030,161832
20240701,성동구,182631,186984
20240701,성북구,118670,114522
20240701,송파구,256104,251764
20240701,양천구,77954,79003
20240701,영등포구,337114,341878
